Account / 账号,Nickname / 昵称,Screenshot Name / 截图名称,Rank in Account / 账号内排序,Drama ID / 短剧ID,English Title / 英文剧名,Chinese Title / 中文剧名,Publish Time / 发布时间,Episodes / 集数,Views / 观看数,Duration Seconds / 总时长(秒),Duration Minutes / 总时长(分钟),Limited Free / 是否限免,English Themes / 英文题材,Chinese Themes / 中文题材,English Description Preview / 英文简介预览,Chinese Description / 中文简介,Description Truncated / 简介是否截断,Drama Link / 短剧链接,Source Profile URL / 来源主页
moboreels_one,MoboReels one,MoboReels one,7,,She came as a slave. She hid as a boy. But the beast-king di,她是作为奴隶而来的。她小时候就躲起来了。但兽王迪,2026-07-11 14:53:55,1,67402,0,0,,,,,,,https://v45.tiktokcdn-eu.com/569d62bf3bb4dfde7ed62c66b7da2374/6a55b4a7/video/tos/alisg/tos-alisg-ve-37c799-sg/o4YLIpUwPBAC6uswdPi4BI1RFCgw4A4KEJfWRi/?a=1233&bti=M0BzMzU8OGYpNzo5Zi5wIzEuLjpkNDQwOg%3D%3D&&bt=1248&ft=FczkaNdkVcy5Uxl7KStG-XD5SnZEf1PXtFrlfScyqF_4&mime_type=video_mp4&rc=NjhlZDs3ZTtkZGRmaGg6PEBpM3I5ZXI5cjp4PDMzZzczNEBeNS9fMF5eNS4xNDNfMGA0YSNeLmVsMmRzXzVhLS1kMS9zcw%3D%3D&vvpl=1&l=20260713034951EE31AAEAD15750A0D027&btag=e00095000,https://www.tiktok.com/@moboreels_one
moboreels_one,MoboReels one,MoboReels one,8,,"Disguised as a male slave to protect her sister, Emeriel hid",为了保护妹妹，埃梅里尔伪装成男奴躲了起来,2026-07-11 14:21:58,1,8639,0,0,,,,,,,https://v45.tiktokcdn-eu.com/dd19ef2e885926c582583b91304c0d70/6a55b277/video/tos/useast5/tos-useast5-pve-0068-tx/o4QkjqmETBdwrgRj2NIAqFED9wDlYUgeDf41CS/?a=1233&bti=M0BzMzU8OGYpNzo5Zi5wIzEuLjpkNDQwOg%3D%3D&&bt=1313&ft=FczkaNdkVcy5Uxl7KStG-XD5SnZEf1PXtFrlfScyqF_4&mime_type=video_mp4&rc=ZDg2ODMzOzllaDo1OjU0ZUBpM2Z1dnU5cnd3PDMzZzczNEAxY182YTZgXl8xXi5iMWMuYSNiM2AtMmRjcjVhLS1kMS9zcw%3D%3D&vvpl=1&l=20260713034951EE31AAEAD15750A0D027&btag=e00095000,https://www.tiktok.com/@moboreels_one
moboreels_one,MoboReels one,MoboReels one,9,,"Husband: cheats Kayla: sleeps with his uncle Jeremy, gets pr",丈夫：欺骗凯拉：和他叔叔杰里米睡觉，得到公关,2026-07-10 17:50:51,1,66767,0,0,,,,,,,https://v45.tiktokcdn-eu.com/fb7e962adee1960dded52bf3b766e6c1/6a55b3cd/video/tos/alisg/tos-alisg-ve-37c799-sg/oQkqVeoA8Ai8hRv9gQFQUdSDtfLnW7LEDEBKhI/?a=1233&bti=M0BzMzU8OGYpNzo5Zi5wIzEuLjpkNDQwOg%3D%3D&&bt=1033&ft=FczkaNdkVcy5Uxl7KStG-XD5SnZEf1PXtFrlfScyqF_4&mime_type=video_mp4&rc=NGhnNGk6aGZoODY3ZGhpOkBpM20zNHg5cmVlPDMzZzczNEBhLi9jNmJiXzYxYC0xXl8yYSNoamA2MmRjaDVhLS1kMS9zcw%3D%3D&vvpl=1&l=20260713034951EE31AAEAD15750A0D027&btag=e00095000,https://www.tiktok.com/@moboreels_one
moboreels_one,MoboReels one,MoboReels one,10,,"Husband cheats. She drinks, stumbles into the wrong room — a",老公出轨。她喝了酒，跌跌撞撞地走进了错误的房间——,2026-07-10 17:43:05,1,20692,0,0,,,,,,,https://v45.tiktokcdn-eu.com/52d18cb344ee1e526c5a7f6c3e6c42e4/6a55b305/video/tos/alisg/tos-alisg-ve-37c799-sg/oQkMTQdEWeIFolSUA6QEjtfFpfRMJFIkHDnCAD/?a=1233&bti=M0BzMzU8OGYpNzo5Zi5wIzEuLjpkNDQwOg%3D%3D&&bt=1040&ft=FczkaNdkVcy5Uxl7KStG-XD5SnZEf1PXtFrlfScyqF_4&mime_type=video_mp4&rc=NjloNGQ8NGVnZjRlMzxmOEBpajhqcWw5cmllPDMzZzczNEAyYDEzLzRgXjExNjRjX18vYSNnM21iMmRrNDVhLS1kMS9zcw%3D%3D&vvpl=1&l=20260713034951EE31AAEAD15750A0D027&btag=e00095000,https://www.tiktok.com/@moboreels_one
moboreels_one,MoboReels one,MoboReels one,11,,She walked into the wrong room. Woke up with the wrong man.,她走错房间了。一觉醒来，发现自己找错了人。,2026-07-10 17:42:20,1,25017,0,0,,,,,,,https://v45.tiktokcdn-eu.com/5e4e67089ac69644dbc2c750d1f4dde5/6a55b3d8/video/tos/alisg/tos-alisg-ve-37c799-sg/oEgUMjCUeoCeXLBtJE1GVADIkXHeAx14xR98IX/?a=1233&bti=M0BzMzU8OGYpNzo5Zi5wIzEuLjpkNDQwOg%3D%3D&&bt=1034&ft=JS-FtDTdNvjB5Xdlc_Y8sdA6GQZqYl~zEh4ThWLrK&mime_type=video_mp4&rc=NmloNjw2PDNoaGVlMzU7ZEBpam9rcWw5cnhlPDMzZzczNEAtMjFiNTQvXjQxYjIuL14uYSNsLW1iMmQ0aTVhLS1kMS9zcw%3D%3D&vvpl=1&l=20260713034954B5B136581047457C29E7&btag=e000a5000,https://www.tiktok.com/@moboreels_one
moboreels_one,MoboReels one,MoboReels one,12,,"She drank to numb the betrayal, woke up in the wrong room wi",她喝酒来麻痹背叛，醒来时发现自己在错误的房间里,2026-07-10 17:34:59,1,31602,0,0,,,,,,,https://v45.tiktokcdn-eu.com/daa1f83ea5057c6f54746ea78c9f9ec5/6a55b3c1/video/tos/alisg/tos-alisg-ve-37c799-sg/oIhXExeERIDAYSZf2CQhioDqhqGFEDILBgaldU/?a=1233&bti=M0BzMzU8OGYpNzo5Zi5wIzEuLjpkNDQwOg%3D%3D&&bt=969&ft=JS-FtDTdNvjB5Xdlc_Y8sdA6GQZqYl~zEh4ThWLrK&mime_type=video_mp4&rc=ZzRpZzg8M2g2Ozo2Mzw0N0BpajVqdnU5cmxlPDMzZzczNEAzNS8vL14vXjQxYmJhYjUxYSMua14tMmQ0ZjVhLS1kMS9zcw%3D%3D&vvpl=1&l=20260713034954B5B136581047457C29E7&btag=e000a5000,https://www.tiktok.com/@moboreels_one
moboreels_one,MoboReels one,MoboReels one,13,,"Your husband cheats, you accidentally sleep with his UNCLE —",你老公出轨，你不小心和他叔叔睡了——,2026-07-10 17:27:44,1,13230,0,0,,,,,,,https://v45.tiktokcdn-eu.com/35c2cca43ca1da5171c2e6276bbd1286/6a55b334/video/tos/alisg/tos-alisg-ve-37c799-sg/ocBQe7gEEwDAUS1FLvBphqudsssDREQEItSRfi/?a=1233&bti=M0BzMzU8OGYpNzo5Zi5wIzEuLjpkNDQwOg%3D%3D&&bt=1066&ft=JS-FtDTdNvjB5Xdlc_Y8sdA6GQZqYl~zEh4ThWLrK&mime_type=video_mp4&rc=aWdpOjQ0aDUzaDZpZGgzZUBpMztxOHA5cnZlPDMzZzczNEBfL2NiLS1hX2IxM2JiMTEuYSNzLzRfMmQ0YjVhLS1kMS9zcw%3D%3D&vvpl=1&l=20260713034954B5B136581047457C29E7&btag=e000a5000,https://www.tiktok.com/@moboreels_one
moboreels_one,MoboReels one,MoboReels one,14,,She proposed to a powerful stranger to escape her adoptive f,她向一位有权有势的陌生人求婚，以逃离她的养父,2026-07-09 10:18:10,1,10598,0,0,,,,,,,https://v45.tiktokcdn-eu.com/a29cacdab0efda66182131d1478e607a/6a55b3b4/video/tos/alisg/tos-alisg-ve-37c799-sg/os62kvCuo6AAiPxy7IRQaBLEVslEA4OBiBXX8/?a=1233&bti=M0BzMzU8OGYpNzo5Zi5wIzEuLjpkNDQwOg%3D%3D&&bt=888&ft=JS-FtDTdNvjB5Xdlc_Y8sdA6GQZqYl~zEh4ThWLrK&mime_type=video_mp4&rc=ZmY0NzdkOzk8Z2ZpOTZoaEBpM3FpZXQ5cnJqPDMzaTczNEAtLl8vYzMuNTMxNWNgNjBfYSNoYDQtMmRrMjRhLS1kMTJzcw%3D%3D&vvpl=1&l=20260713034954B5B136581047457C29E7&btag=e000a5000,https://www.tiktok.com/@moboreels_one
moboreels_one,MoboReels one,MoboReels one,15,,Adoptive brother: humiliates her at engagement party Her: as,养兄：在订婚派对上羞辱她 她：作为,2026-07-09 10:14:39,1,7723,0,0,,,,,,,https://v45.tiktokcdn-eu.com/8559627dad5fc8fcdbf30b8e3213b3d4/6a55b362/video/tos/alisg/tos-alisg-ve-37c799-sg/oM1EG3BGin4fTAPjzR1SABcEg2lIEVQfAqwCci/?a=1233&bti=M0BzMzU8OGYpNzo5Zi5wIzEuLjpkNDQwOg%3D%3D&&bt=848&ft=JS-FtDTdNvjB5Xdlc_Y8sdA6GQZqYl~zEh4ThWLrK&mime_type=video_mp4&rc=NmY3NWhoOGVlOjVnZDc4aUBpM3JvM3A5cmlqPDMzaTczNEBfX19fLV4uXjExNjNfYmFhYSM2bWhkMmRzMDRhLS1kMTJzcw%3D%3D&vvpl=1&l=20260713034954B5B136581047457C29E7&btag=e000a5000,https://www.tiktok.com/@moboreels_one
moboreels_one,MoboReels one,MoboReels one,16,,"She lost her parents, lived under control, and had no one to",她失去了父母，生活受到控制，没有人可以照顾她。,2026-07-08 18:10:30,1,19266,0,0,,,,,,,https://v45.tiktokcdn-eu.com/e9436e9fe3b36bb0f88d2f31601ab529/6a55b347/video/tos/alisg/tos-alisg-ve-37c799-sg/o8CgjWGInhEeEqM7OUyakwZIQeFLIIUfHEAAcz/?a=1233&bti=MzU8OGYpNHYpNzo5ZjEuLjpkLTptNDQwOg%3D%3D&&bt=971&ft=JS-FtDTdNvjB5Xdlc_Y8sdA6GQZqYl~zEh4ThWLrK&mime_type=video_mp4&rc=OzZmaTpoNjw4PGQ5NDVnOUBpM3N1a2s5cjY1PDMzZzczNEAxLzQyMzU0XzUxXl81X2IuYSNzc2leMmQ0LjRhLS1kMS9zcw%3D%3D&vvpl=1&l=20260713034954B5B136581047457C29E7&btag=e000a5000,https://www.tiktok.com/@moboreels_one
moboreels_one,MoboReels one,MoboReels one,17,,"Besties, her adoptive brother humiliated her, so she asked h",闺蜜，养哥羞辱她，她才问,2026-07-08 17:58:21,1,13266,0,0,,,,,,,https://v45.tiktokcdn-eu.com/03c713e3a50f0e24cbdd904a35446d11/6a55b315/video/tos/alisg/tos-alisg-ve-37c799-sg/ocSODanEP4SkiAHi8BB9dg4G7QUgONHdESULI/?a=1233&bti=M0BzMzU8OGYpNzo5Zi5wIzEuLjpkNDQwOg%3D%3D&&bt=861&ft=JS-FtDTdNvjB5Xdlc_Y8sdA6GQZqYl~zEh4ThWLrK&mime_type=video_mp4&rc=Nzw8ZmdpO2dnaWY2OTg8NkBpM2U7aHc5cjk0PDMzZzczNEAwMC4vXjVeNWMxY2FgX18uYSM2M240MmQ0bjRhLS1kMS9zcw%3D%3D&vvpl=1&l=20260713034954B5B136581047457C29E7&btag=e000a5000,https://www.tiktok.com/@moboreels_one
moboreels_one,MoboReels one,MoboReels one,18,,Family trust locked. Adoptive heir humiliates her. She impul,家庭信托被锁定。养子继承人羞辱她。她一时冲动,2026-07-08 17:23:52,1,17153,0,0,,,,,,,https://v45.tiktokcdn-eu.com/0b3817c7c7f4ee8cd0d6665aba5b0db2/6a55b2bf/video/tos/alisg/tos-alisg-ve-37c799-sg/o0NEhBFTgID4cfQAU6hgfDEEqOEVRF0DSaohFB/?a=1233&bti=M0BzMzU8OGYpNzo5Zi5wIzEuLjpkNDQwOg%3D%3D&&bt=979&ft=JS-FtDTdNvjB5Xdlc_Y8sdA6GQZqYl~zEh4ThWLrK&mime_type=video_mp4&rc=ODRlZGdoOmU6ZjVkMzVlZUBpMzNsM3k5cjo0PDMzZzczNEBhMC1hNl9eXjExNDUwYzIyYSNxMHIvMmQ0XjRhLS1kMS9zcw%3D%3D&vvpl=1&l=20260713034954B5B136581047457C29E7&btag=e000a5000,https://www.tiktok.com/@moboreels_one
moboreels_one,MoboReels one,MoboReels one,19,,The Prince Is A Girl: The Beast King's Captive Mate,王子是个女孩：兽王的俘虏伴侣,2026-07-07 17:50:34,27,759199,0,0,,,,,,,https://v45.tiktokcdn-eu.com/423cfa534f5a0d83c9fcf43075f8fcf9/6a55b23a/video/tos/alisg/tos-alisg-ve-37c799-sg/oEbJHb64CHgEAiATkkg1lZviU1uJB3aQLBsIA/?a=1233&bti=MzU8OGYpNHYpNzo5ZjEuLjpkLTptNDQwOg%3D%3D&&bt=1088&ft=JS-FtDTdNvjB5Xdlc_Y8sdA6GQZqYl~zEh4ThWLrK&mime_type=video_mp4&rc=NmRmOmc2aWRoOGQ4N2llaEBpM3VxM3Q5cjN3PDMzZzgzNEA2LjNeMWA0XmIxMDY0X140YSNrYmotMmRrNC1hLS1kLy9zcw%3D%3D&vvpl=1&l=20260713034954B5B136581047457C29E7&btag=e00095000,https://www.tiktok.com/@moboreels_one
moboreels_one,MoboReels one,MoboReels one,20,,"Besties, her fiancé is GAY and her parents still push the we",闺蜜们，她的未婚夫是同性恋，她的父母仍然在推动我们,2026-07-07 12:38:48,1,143141,0,0,,,,,,,https://v45.tiktokcdn-eu.com/e96da017eb8a62b72b0a1de3defe220f/6a55b396/video/tos/alisg/tos-alisg-ve-37c799-sg/oUvUmDMogHCQQyIv8IAARQeXaNYRuwfs4fgjk3/?a=1233&bti=M0BzMzU8OGYpNzo5Zi5wIzEuLjpkNDQwOg%3D%3D&&bt=998&ft=td_Ls8s6oA-O12Nv3a~ZzIxRZYDJb3_45SY&mime_type=video_mp4&rc=Njo6NGg0aWZmNDs3M2g8NEBpMzpnNHM5cjU5PDMzZzczNEBfXjUyLjZiNi8xLzZhMjRfYSNyXmMvMmQ0bzNhLS1kMS9zcw%3D%3D&vvpl=1&l=2026071303500216D781D03F250C628D61&btag=e000a5000,https://www.tiktok.com/@moboreels_one
moboreels_one,MoboReels one,MoboReels one,21,,"Left at the altar, she turned to the one man more powerful t",离开祭坛后，她转向了比她更强大的男人。,2026-07-03 11:28:27,2,99670,0,0,,,,,,,https://v45.tiktokcdn-eu.com/7ceb151060d77a7affcf45ef1023c586/6a55b3f4/video/tos/alisg/tos-alisg-ve-37c799-sg/ok1SSITEDNmR2Ba2gEfGA9QWpFNU9qDEreUR9L/?a=1233&bti=M0BzMzU8OGYpNzo5Zi5wIzEuLjpkNDQwOg%3D%3D&&bt=961&ft=td_Ls8s6oA-O12Nv3a~ZzIxRZYDJb3_45SY&mime_type=video_mp4&rc=NzRmaTtoaGg5ODNlNmc6ZUBpM3Bwb3g5cm5wPDMzZzczNEBfMC1iYy1hXzUxLjIuLzExYSNeZy4zMmRzNTJhLS1kMS9zcw%3D%3D&vvpl=1&l=2026071303500216D781D03F250C628D61&btag=e000a5000,https://www.tiktok.com/@moboreels_one
moboreels_one,MoboReels one,MoboReels one,22,,lex: dumps her at the altar Isabella: marries his mafia boss,莱克斯：把她甩在祭坛上 伊莎贝拉：嫁给他的黑手党老大,2026-07-03 11:46:40,1,1023889,0,0,,,,,,,https://v45.tiktokcdn-eu.com/44dcc1facc184b3b568f342920bb6c8c/6a55b377/video/tos/alisg/tos-alisg-ve-37c799-sg/o8BkgMQtM3i4IBRucEIULOiME8HvkaNNA6B4s/?a=1233&bti=M0BzMzU8OGYpNzo5Zi5wIzEuLjpkNDQwOg%3D%3D&&bt=952&ft=td_Ls8s6oA-O12Nv3a~ZzIxRZYDJb3_45SY&mime_type=video_mp4&rc=ODc2ODtmPGhnNjQ5aDo8N0BpajR2dXY5cjdsPDMzZzczNEBgM2EyY2MwXzIxMi1gNV9jYSM1cGIyMmRrbTBhLS1kMS9zcw%3D%3D&vvpl=1&l=2026071303500216D781D03F250C628D61&btag=e000a5000,https://www.tiktok.com/@moboreels_one
moboreels_one,MoboReels one,MoboReels one,23,,Dumped at the altar? She marries his DAD — the most powerful,被扔在祭坛上？她嫁给了他的父亲——最有权势的人,2026-07-03 11:29:03,1,50505,0,0,,,,,,,https://v45.tiktokcdn-eu.com/3c86ce04c5aaf15c2ac9252c7de622c7/6a55b37a/video/tos/alisg/tos-alisg-ve-37c799-sg/og7UiKHVuA3NQj2cAILfjKkGVehdeylIHICdHE/?a=1233&bti=M0BzMzU8OGYpNzo5Zi5wIzEuLjpkNDQwOg%3D%3D&&bt=957&ft=td_Ls8s6oA-O12Nv3a~ZzIxRZYDJb3_45SY&mime_type=video_mp4&rc=PGg8aGdlN2k8aDk4OWhoOUBpamhvaG05cnRsPDMzZzczNEBhL181NmNeNS8xL14zMTFjYSNzci9jMmRrZTBhLS1kMS9zcw%3D%3D&vvpl=1&l=2026071303500216D781D03F250C628D61&btag=e000a5000,https://www.tiktok.com/@moboreels_one
moboreels_one,MoboReels one,MoboReels one,24,,Pampered By My True Family,受到我真正的家人的宠爱,2026-06-29 17:32:43,20,232792,0,0,,,,,,,https://v15m-perf.tiktokcdn-eu.com/3b1e42d6cef7df8e9dd45534a14e532d/6a55b226/video/tos/alisg/tos-alisg-ve-37c799-sg/oYAgBFLMUQuYD1nMVfIBd9CkgSEhDdfIYqECQm/?a=1233&bti=M0BzMzU8OGYpNzo5Zi5wIzEuLjpkNDQwOg%3D%3D&&bt=973&ft=e__XKamwKPCTuNvjVo35oTzfutUPrtZkaYlc&mime_type=video_mp4&rc=ZTwzODlmZmczZDw0ZDk2OEBpamY3a2w5cjZ3PDMzZzgzNEA2YC00MGMuNjMxLS5jMDY1YSM2Xy1fMmQ0Xi1hLS1kLy9zcw%3D%3D&vvpl=1&l=202607130350080C775CFB77BAB88FE19E&btag=e00088000,https://www.tiktok.com/@moboreels_one
moboreels_one,MoboReels one,MoboReels one,25,,"The Disguised Bride, Ugly But Stunning",乔装的新娘，丑陋但令人惊叹,2026-06-26 20:24:47,16,1681504,0,0,,,,,,,https://v45.tiktokcdn-eu.com/ca85e59016ce06532a12e0acd9abaf69/6a55b294/video/tos/maliva/tos-maliva-ve-0068c799-us/oMDyGSc5EBHMTIENvfVUC2fDAp69kgTqQEAWFq/?a=1233&bti=M0BzMzU8OGYpNzo5Zi5wIzEuLjpkNDQwOg%3D%3D&&bt=1137&ft=td_Ls8s6oA-O12NvWa~ZzIxRrLx0~3_45SY&mime_type=video_mp4&rc=MzM6N2Q7PDxpZGUzOjc1ZUBpam1mZHk5cng3OzMzZzgzNEAyYjQwM2I0NTQxMjFfNTM0YSNyYmYvMmRjaG1hLS1kLy9zcw%3D%3D&vvpl=1&l=202607130350124916BBD057757DA703B3&btag=e00095000,https://www.tiktok.com/@moboreels_one
moboreels_one,MoboReels one,MoboReels one,26,,15,,2026-06-26 20:25:01,1,60328,0,0,,,,,,,https://v45.tiktokcdn-eu.com/99e686cc83b35d5fc2addd045e1f5a9d/6a55b243/video/tos/alisg/tos-alisg-ve-37c799-sg/o4XRAH9gtdfeOjoEyLeHJYIr7GmDemAiWAF2JI/?a=1233&bti=M0BzMzU8OGYpNzo5Zi5wIzEuLjpkNDQwOg%3D%3D&&bt=1100&ft=XsFb8q4fmbdPD12k4.qI3wUPQDswMeF~O5&mime_type=video_mp4&rc=NTZpZmdkaWQ8NTZnaWZpZkBpanJ3cXM5cmp5OzMzZzgzNEAyYDQuYWNeX2ExLjZeLmEwYSNkXzFpMmRzYXJhLS1kLy9zcw%3D%3D&vvpl=1&l=20260713035010D4CD21286AE473756FB4&btag=e00095000,https://www.tiktok.com/@moboreels_one
moboreels_one,MoboReels one,MoboReels one,27,,She slept for one hundred years. She woke up twenty. Her son,她沉睡了一百年。她醒来二十了。她的儿子,2026-06-22 20:00:00,1,26100,0,0,,,,,,,https://v45.tiktokcdn-eu.com/4bf384de018e051812657644fa15fa96/6a55b358/video/tos/alisg/tos-alisg-ve-37c799-sg/oIA2IiwTlj45AYBgdUtay3lQHtiJ0jHQmEiv8/?a=1233&bti=M0BzMzU8OGYpNzo5Zi5wIzEuLjpkNDQwOg%3D%3D&&bt=878&ft=td_Ls8s6oA-O12NvWa~ZzIxRrLx0~3_45SY&mime_type=video_mp4&rc=ZGQ4PGg3ZmRnZ2g3PGlpPEBpamo5dnA5cjY4OzMzZzgzNEBgMV5iYV8zNTUxY2IvLjMzYSMwXjRvMmRrb21hLS1kLy9zcw%3D%3D&vvpl=1&l=202607130350124916BBD057757DA703B3&btag=e00095000,https://www.tiktok.com/@moboreels_one
moboreels_one,MoboReels one,MoboReels one,28,,"Great-grandson: ""You can't tell me what to do."" Alice: ""I'm",曾孙：“你不能告诉我该怎么做。”爱丽丝：“我是,2026-06-22 19:00:00,1,9171,0,0,,,,,,,https://v45.tiktokcdn-eu.com/321acddbf8093b054b01e295ed684b14/6a55b4fe/video/tos/alisg/tos-alisg-ve-37c799-sg/o4ikteEIQDgqCdMfSyFSkUZvKav8VCAjDBlViv/?a=1233&bti=M0BzMzU8OGYpNzo5Zi5wIzEuLjpkNDQwOg%3D%3D&&bt=856&ft=td_Ls8s6oA-O12NvWa~ZzIxRrLx0~3_45SY&mime_type=video_mp4&rc=NjZnOWg7NDg2OTU5MzM4N0BpanBzdHE5cmo4OzMzZzgzNEAvYl80XmIuXjMxYDUxLV4xYSNmY19sMmRra21hLS1kLy9zcw%3D%3D&vvpl=1&l=202607130350124916BBD057757DA703B3&btag=e00095000,https://www.tiktok.com/@moboreels_one
moboreels_one,MoboReels one,MoboReels one,29,,"Alice woke up 100 years later, still 20. She's saving her so",100年后，爱丽丝醒来，她还是20岁。她正在拯救她,2026-06-22 18:00:00,1,7646,0,0,,,,,,,https://v45.tiktokcdn-eu.com/32eb6aa18a3f9b22c0ce10f991d77a2c/6a55b443/video/tos/alisg/tos-alisg-ve-37c799-sg/o8z10K1p9A32QKzNwIijGZpB6fdPOHSiBBA0yE/?a=1233&bti=M0BzMzU8OGYpNzo5Zi5wIzEuLjpkNDQwOg%3D%3D&&bt=857&ft=td_Ls8s6oA-O12NvWa~ZzIxRrLx0~3_45SY&mime_type=video_mp4&rc=ZDo0PGY6NTo0ZDk2PGllN0Bpamk3cXA5cnc4OzMzZzgzNEAwNTQzMS1eNTUxMzU1MDQtYSNlcGFtMmRjaW1hLS1kLy9zcw%3D%3D&vvpl=1&l=202607130350124916BBD057757DA703B3&btag=e000a5000,https://www.tiktok.com/@moboreels_one
moboreels_one,MoboReels one,MoboReels one,30,,"She closed her eyes a century ago. When they opened, everyon",一个世纪前，她就闭上了眼睛。开业的时候大家,2026-06-22 17:00:00,1,7964,0,0,,,,,,,https://v16m-perf.tiktokcdn-eu.com/0867e9cbc73cce83c3b98c1115e21290/6a55b423/video/tos/maliva/tos-maliva-ve-0068c799-us/ok0eLLjfAQ9ryG9jIeyH73zzhXIEZUEkAhCkQm/?a=1233&bti=M0BzMzU8OGYpNzo5Zi5wIzEuLjpkNDQwOg%3D%3D&&bt=861&ft=e__XKamwKPCTuNvjVX35oTzfuutIKtZkaYlc&mime_type=video_mp4&rc=ODRlNjNpOmY7PDU6OGU1O0BpanJteHk5cnk4OzMzZzgzNEAzNWNjLi8yXjYxX19fLzYyYSNzcmFiMmRjbG1hLS1kLy9zcw%3D%3D&vvpl=1&l=202607130350162E28B5D4AC26C30AD906&btag=e00090000,https://www.tiktok.com/@moboreels_one
moboreels_one,MoboReels one,MoboReels one,31,,"She fell asleep for 100 years, woke up still 20, and now her",她沉睡了 100 年，醒来还 20 年，而现在她,2026-06-22 16:00:00,1,6729,0,0,,,,,,,https://v16m-perf.tiktokcdn-eu.com/c921f967a240db13a230c683bb0068fa/6a55b364/video/tos/maliva/tos-maliva-ve-0068c799-us/o0EDemVCIDAf8E0yQq2g8uDTSBFrAYMDldWzk9/?a=1233&bti=M0BzMzU8OGYpNzo5Zi5wIzEuLjpkNDQwOg%3D%3D&&bt=873&ft=e__XKamwKPCTuNvjVX35oTzfuutIKtZkaYlc&mime_type=video_mp4&rc=Zzo8ZTRmNjNoNWlmOmg6ZEBpMzNzeXg5cnY4OzMzZzgzNEBgMF80NWFhXjQxY2BgYDUwYSNrM2dkMmRzaW1hLS1kLy9zcw%3D%3D&vvpl=1&l=202607130350162E28B5D4AC26C30AD906&btag=e00090000,https://www.tiktok.com/@moboreels_one
moboreels_one,MoboReels one,MoboReels one,32,,Imagine napping for a century and waking up to find your son,想象一下睡了一个世纪然后醒来发现你的儿子,2026-06-22 15:00:00,1,8785,0,0,,,,,,,https://v16m-perf.tiktokcdn-eu.com/e4cf97f4bc30ca95a8f85d71025e4580/6a55b349/video/tos/maliva/tos-maliva-ve-0068c799-us/osgkbSAZeAQDvXZFhGrUTfCexIHkLEgSqLGIqH/?a=1233&bti=M0BzMzU8OGYpNzo5Zi5wIzEuLjpkNDQwOg%3D%3D&&bt=855&ft=e__XKamwKPCTuNvjVX35oTzfuutIKtZkaYlc&mime_type=video_mp4&rc=ZWQ7ZGloN2RkOmQ6ZGk1ZkBpajczPGs5cnU4OzMzZzgzNEBfLzI1Yi4wNi4xMzBeNmI0YSNrNjRxMmRjaW1hLS1kLy9zcw%3D%3D&vvpl=1&l=202607130350162E28B5D4AC26C30AD906&btag=e00090000,https://www.tiktok.com/@moboreels_one
moboreels_one,MoboReels one,MoboReels one,33,,Alpha Wants The Ugly Me,阿尔法想要丑陋的我,2026-06-22 11:51:30,7,437875,0,0,,,,,,,https://v16m-perf.tiktokcdn-eu.com/c60c39258fb05d5edff9df9d96c1d0d8/6a55b241/video/tos/maliva/tos-maliva-ve-0068c799-us/oc4OSINEDAtyJBnggEfaAYQodFFcJqDCvfhVJ4/?a=1233&bti=MzU8OGYpNHYpNzo5ZjEuLjpkLTptNDQwOg%3D%3D&&bt=1080&ft=e__XKamwKPCTuNvjVX35oTzfuutIKtZkaYlc&mime_type=video_mp4&rc=N2llZGc0MzpkNDg6aDppNUBpajM0cXk5cjY8OzMzZzgzNEBgMTBgYDBeNmIxYTViXzEvYSNkby0vMmRjbXBhLS1kLy9zcw%3D%3D&vvpl=1&l=202607130350162E28B5D4AC26C30AD906&btag=e00090000,https://www.tiktok.com/@moboreels_one
goodshort_video,GoodShort,GoodShort,1,ID 7384439476287804459,"Mistaken Encounter, Unexpected Love",误会，意外的爱情,2024-06-27 16:33:04,73,4092585,5545,92.4,是 / Yes,Love After Marriage、Family Feud、Revenge,婚后的爱情、家庭恩怨、复仇,"When heartbroken travelers Eileen and Leon cross paths amidst betrayal and rejection from their own relationships, a tipsy encounter leads to a night of unexpected passion. What starts as a drunken fling seems to be fading away once their journeys end. Howver, fate has other plans as Leon becomes Eileen's unlikely guardian angel, appearing whenever she faces a crisis. Eileen discovers she's carrying Leon's child and the two decides to give their romance a shot.",,否 / No,,https://www.tiktok.com/@goodshort_video
goodshort_video,GoodShort,GoodShort,2,ID 7384059320000042027,CEO's Substitute Wife,总裁的替身妻子,2024-06-27 15:48:17,61,1483084,5478,91.3,是 / Yes,Love After Marriage、Revenge、Family Feud,婚后的爱情、复仇、家庭恩怨,"Following the tragic death of her twin sister Alice, Ariel takes her place in order to enact revenge on Alice's cheating fiancé and manipulative adoptive family. However, Ariel's mission becomes more complicated when she meets and marries billionaire Victor, and must hide her true identity from him.",,否 / No,,https://www.tiktok.com/@goodshort_video
goodshort_video,GoodShort,GoodShort,3,ID 7384059320000058411,My Professor Is My Alpha Mate,我的教授是我的阿尔法伙伴,2024-06-27 16:07:01,66,1829483,4514,75.2,是 / Yes,Revenge、Werewolf、Flipped,复仇、狼人、翻转,"When she impulsively kissed a stranger to get revenge on her unfaithful ex-boyfriend, she had no idea she had just locked lips with every she-shifter’s dream. 😲 ⁉️Along with being her respected college professor, he was also a billionaire and the brains behind the WereTech.",,否 / No,,https://www.tiktok.com/@goodshort_video
