Account / 账号,Nickname / 昵称,Screenshot Name / 截图名称,Rank in Account / 账号内排序,Drama ID / 短剧ID,English Title / 英文剧名,Chinese Title / 中文剧名,Publish Time / 发布时间,Episodes / 集数,Views / 观看数,Duration Seconds / 总时长(秒),Duration Minutes / 总时长(分钟),Limited Free / 是否限免,English Themes / 英文题材,Chinese Themes / 中文题材,English Description Preview / 英文简介预览,Chinese Description / 中文简介,Description Truncated / 简介是否截断,Drama Link / 短剧链接,Source Profile URL / 来源主页
shortdrama_zone,shortdrama_zone,shortdrama_zone,120,ID 7637785572592899073,Notes of a 7-Day Hunt,7天狩猎笔记,2026-05-13 11:09:34,53,30639868,5203,86.7,是 / Yes,Revenge、Family Feud,复仇、家庭恩怨,"Using an alias, Mia infiltrates the Julian's family to take revenge on Victoria, the enemy responsible for her parents' death. She exploits Julian's resentment towards Victoria, sowing discord between them and exposing Victoria's crimes, such as infidelity and the murder of Julian's father. Through her masterful schemes, Mia isolates Victoria, leaving her abandoned by all. In the end, a desperate Victoria falls from a building, is left paralyzed.",,否 / No,,https://www.tiktok.com/@shortdrama_zone
shortdrama_zone,shortdrama_zone,shortdrama_zone,121,ID 7653544412877771796,Settling My Sister's Scor,解决我姐姐的冤屈,2026-06-21 02:22:17,80,833323,6104,101.7,是 / Yes,Family Disputes、Lost Child、Family Feud,家庭纠纷、丢失的孩子、家庭恩怨,"When a ruthless mafia boss discovers his twin sister has been brutally abused for eight years, he disguises himself as her to unleash absolute hell. This New Year’s Eve, her toxic husband is about to find out what real karma looks like.",,否 / No,,https://www.tiktok.com/@shortdrama_zone
shortdrama_zone,shortdrama_zone,shortdrama_zone,122,ID 7651282326919648277,He Goes Overboard,他太过分了,2026-06-15 00:04:19,72,877931,7045,117.4,是 / Yes,Revenge、City、Reconciliation,复仇、城市、和解,"They had a fleeting encounter three years ago and meet again later. The male lead pursues her secretly while hiding his true identity, faithfully protecting the fallen noble lady. Determined to reclaim her family property and get revenge, the female lead gradually uncovers past affection and youthful bonds. The two heal each other, strive side by side and embrace a happy ending.",,否 / No,,https://www.tiktok.com/@shortdrama_zone
shortdrama_zone,shortdrama_zone,shortdrama_zone,123,ID 7650349829117482005,Now I'm Dating His Brother,现在我正在和他的兄弟约会,2026-06-12 11:46:08,68,898294,7912,131.9,是 / Yes,Reconciliation、Romantic Complications、Family Feud,和解、浪漫并发症、家庭恩怨,"Sophia was abducted by a mysterious figure in a car accident right before her wedding with Charles three years ago. She returns years later posing as his sibling, encountering the obsessive Charles who has clung to her memorial tablet. A turbulent noble romance unfolds amid male rivalry, power struggles and schemes, as the buried truth slowly comes to light.",,否 / No,,https://www.tiktok.com/@shortdrama_zone
shortdrama_zone,shortdrama_zone,shortdrama_zone,124,ID 7645869991560156167,Stealing Kisses From the Moon,偷走月亮的吻,2026-05-31 10:05:17,73,1109171,6449,107.5,是 / Yes,Family Feud、Romantic Complications、Mistaken Identities,家庭恩怨、浪漫并发症、错误的身份,"Orphaned at an early age, the female lead was taken in by a business tycoon. Affection gradually grows between them over years of companionship. An unexpected incident pushes their relationship to a new level. She falls victim to repeated schemes and plots. Past events bring misunderstandings and estrangement. After going through hardships and uncovering the truth, they confirm their true feelings, fight conspiracies side by side and gain a warm and happy love.",,否 / No,,https://www.tiktok.com/@shortdrama_zone
user13217265392357,WTF Dramas,WTF Dramas,1,ID 7657992239578256402,The Undercover Godfather,卧底教父,2026-07-03 02:03:58,30,319053,1614,26.9,是 / Yes,Revenge、City,复仇、城市,The Undercover Godfather,,否 / No,,https://www.tiktok.com/@user13217265392357
user13217265392357,WTF Dramas,WTF Dramas,2,ID 7640390505217758229,Oops! I Broke the CEO,哎呀！我打破了首席执行官,2026-05-31 08:40:58,30,564160,1644,27.4,是 / Yes,Workplace、Business Competition、Superior and Inferior,职场、商业竞赛、强弱逆袭,Oops! I Broke the CEO,,否 / No,,https://www.tiktok.com/@user13217265392357
user13217265392357,WTF Dramas,WTF Dramas,3,ID 7605596832668865549,YUMMY TIMMY,美味蒂米,2026-02-12 20:59:59,15,52622559,1027,17.1,是 / Yes,Forced Love、Fantasy,强迫的爱、奇幻,"A washed-up 45-year-old ""man-baby"" wishes to be irresistible, only to find that the world doesn't just love him—they want to devour him.",,否 / No,,https://www.tiktok.com/@user13217265392357
user13217265392357,WTF Dramas,WTF Dramas,4,ID 7623466863984546829,Not Dead Yet,还没死,2026-04-05 03:25:04,19,843478,1362,22.7,是 / Yes,Redemption、Revenge、End-of-the-World,赎回、复仇、世界末日,"A routine delivery goes catastrophically wrong, hurling a regular courier into a surreal, unhinged world of chaos — and he’s not dead yet.",,否 / No,,https://www.tiktok.com/@user13217265392357
user13217265392357,WTF Dramas,WTF Dramas,5,ID 7596007194379473975,Cinderella and the Roach Queen,灰姑娘和蟑螂女王,2026-01-17 09:10:31,5,1394624,308,5.1,是 / Yes,Revenge、Fantasy、dark romance,复仇、奇幻、黑暗浪漫,"In a neon-soaked cyber wasteland, a discarded Cinderella forges a pact with an insect queen and rises from abused outcast to monstrous ruler, turning a corrupted fairy tale into a dark myth of pain, desire, and revenge.",,否 / No,,https://www.tiktok.com/@user13217265392357
user13217265392357,WTF Dramas,WTF Dramas,6,ID 7658100328474235922,The Great Wall's American Boss,长城的美国老板,2026-07-03 09:06:48,36,1673283,2993,49.9,是 / Yes,Adventure、Martial Arts、Enemies to Lovers,冒险、武术、从敌人到恋人,The Great Wall's American Boss,,否 / No,,https://www.tiktok.com/@user13217265392357
user13217265392357,WTF Dramas,WTF Dramas,7,ID 7643970098608215061,The Kettlebell Mother & The Fragile Heir,壶铃妈妈和脆弱的继承人,2026-05-26 17:37:13,28,68055246,2300,38.3,是 / Yes,Family & Ethics、Lost Child、Family Feud,家庭与道德、丢失的孩子、家庭恩怨,The Kettlebell Mother & The Fragile Heir,,否 / No,,https://www.tiktok.com/@user13217265392357
user13217265392357,WTF Dramas,WTF Dramas,8,ID 7647854136537175060,I Accidentally Hired an Assassin as a Nanny,我不小心雇了一个刺客当保姆,2026-06-07 16:51:47,31,837742,1711,28.5,是 / Yes,City、Superior and Inferior、Family & Ethics,城市、强弱逆袭、家庭与道德,A retired agent works as nanny and changes their ordinary life.,,否 / No,,https://www.tiktok.com/@user13217265392357
user13217265392357,WTF Dramas,WTF Dramas,9,ID 7640397576595936273,Swap Life with My Cat,与我的猫交换生活,2026-05-17 22:01:25,31,783508,1538,25.6,是 / Yes,Fantasy、Redemption、Revenge,奇幻、赎回、复仇,A female executive swaps souls with her cat and gains wild power.,,否 / No,,https://www.tiktok.com/@user13217265392357
user13217265392357,WTF Dramas,WTF Dramas,10,ID 7661912784754021393,"Sun, Skin, and Something in the Water",阳光、皮肤和水中的东西,2026-07-13 15:45:21,70,151305,7980,133.0,是 / Yes,Political Intrigue、City,政治阴谋、城市,"Sun, Skin, and Something in the Water",,否 / No,,https://www.tiktok.com/@user13217265392357
user13217265392357,WTF Dramas,WTF Dramas,11,ID 7600828188213761037,Princesses Showdown,公主对决,2026-01-30 21:00:00,5,5209776,356,5.9,是 / Yes,Skill/Talent Competition、Fantasy、Ensemble Cast,技能/才艺竞赛、奇幻、群像,"I am the Queen of this realm! I’ll hold a one-of-a-kind beauty contest! I will duel with Cinderella, Snow White, Sleeping Beauty and Alice—yet I never could’ve imagined the end would turn out like this!",,否 / No,,https://www.tiktok.com/@user13217265392357
user13217265392357,WTF Dramas,WTF Dramas,12,ID 7661916636898890773,The Accidental Godfather,意外的教父,2026-07-13 15:55:28,30,210497,1851,30.9,是 / Yes,Lost Child、Family Disputes、City,丢失的孩子、家庭纠纷、城市,The Accidental Godfather,,否 / No,,https://www.tiktok.com/@user13217265392357
user13217265392357,WTF Dramas,WTF Dramas,13,ID 7640404344160031765,The $1 Divorce Settlement,1 美元离婚和解金,2026-05-17 23:55:32,31,782933,1627,27.1,是 / Yes,Family Feud、Revenge,家庭恩怨、复仇,"A rich woman's dog inherits fortune, leaving her cheating husband penniless.",,否 / No,,https://www.tiktok.com/@user13217265392357
user13217265392357,WTF Dramas,WTF Dramas,14,ID 7647820711373542420,Love at First Sneeze,第一次打喷嚏就爱上,2026-06-07 15:27:45,31,353504,1664,27.7,是 / Yes,City、Love Triangle、Love Life of Ordinary People,城市、三角恋、普通人的爱情生活,"A plant-allergic boy falls for a flower shop girl, sneezing his way to love.",,否 / No,,https://www.tiktok.com/@user13217265392357
user13217265392357,WTF Dramas,WTF Dramas,15,ID 7644335495740134401,My Grumpy Neighbor is Secretly Sweet,我的脾气暴躁的邻居其实很甜蜜,2026-05-27 17:24:14,30,839402,2127,35.5,是 / Yes,Contract Lovers、Romantic Complications、City,合约爱好者、浪漫并发症、城市,My Grumpy Neighbor is Secretly Sweet,,否 / No,,https://www.tiktok.com/@user13217265392357
user13217265392357,WTF Dramas,WTF Dramas,16,ID 7614717356732011534,Fairly Odd Tales,相当奇怪的故事,2026-03-10 21:00:05,16,129454333,1443,24.1,是 / Yes,Love Triangle、Betrayal、Fantasy,三角恋、背叛、奇幻,Prince Snow. Leaky Mermaid. Boy Mulan. Yes that's right.,,否 / No,,https://www.tiktok.com/@user13217265392357
voyageemotion,VoyageEmotion,VoyageEmotion,1,ID 7652343256755377153,Black Gold Rose: The Heir’s Forbidden Song,黑金玫瑰：继承者的禁歌,2026-06-23 13:50:35,40,339128,2383,39.7,是 / Yes,Business Competition、Family Feud、Reconciliation,商业竞赛、家庭恩怨、和解,"Three years after being cast out as a failed heiress, Allison Blake returns to reclaim her family empire and uncover the truth behind the betrayal that ruined her. Facing a ruthless stepmother, a powerful rival corporation, and a mysterious past with her former lover Kyle Ashton, Allison enters a deadly battle of power, love, and revenge. With secrets exposed and alliances shifting, she must win back the Black family legacy and create a new future on her own terms.",,否 / No,,https://www.tiktok.com/@voyageemotion
voyageemotion,VoyageEmotion,VoyageEmotion,2,ID 7653296733467956242,Gilded Gambit House of Plots,镀金棋局情节之屋,2026-06-25 11:52:47,40,115557,2365,39.4,是 / Yes,Family Disputes、Family Feud、Lost Child,家庭纠纷、家庭恩怨、丢失的孩子,"After the Kane patriarch falls into a coma without a will, a power struggle erupts. Second son Elias and youngest daughter Sophia unite against their ambitious elder brother, a Wall Street tycoon, and a family rival. They root out traitors, fend off capital attacks, settle feuds, and save the century-old empire.",,否 / No,,https://www.tiktok.com/@voyageemotion
voyageemotion,VoyageEmotion,VoyageEmotion,3,ID 7662208184551429140,Ancient Jar Across Time,跨越时空的古罐,2026-07-14 16:20:24,40,206970,3149,52.5,是 / Yes,Lost Child、Rural Area,丢失的孩子、乡村,"In a quiet Oregon town, Ella White finds her inherited clay jar is a two-way time portal. Modern discarded items reach Wind Village, a famine-stricken medieval hamlet, home to orphaned Leah Cole and her brother Eli. Modern ""trash"" becomes life-saving treasures. Leah sends back ancient silver coins and handicrafts. Ella gains wealth from the antiques but uses most to send food, seeds, medicine and tools to help the village prosper. Through silent exchanges and picture letters, the two girls form a deep bond. Wind Village grows into a peaceful paradise, and Ella finds life’s true meaning. It is",,否 / No,,https://www.tiktok.com/@voyageemotion
voyageemotion,VoyageEmotion,VoyageEmotion,4,ID 7652724642787988481,Urban Passion: Pure Love,都市激情：纯爱,2026-06-24 14:36:04,40,436936,2463,41.0,是 / Yes,City、Flipped、Love Life of Ordinary People,城市、翻转、普通人的爱情生活,"Independent café owner Emma meets talented ad creative director Lucas. From first spark to smooth teamwork, they share sweet moments, resolve misunderstandings and small conflicts. In a light urban comedy vibe, they fall in love, telling a warm sweet love story",,否 / No,,https://www.tiktok.com/@voyageemotion
voyageemotion,VoyageEmotion,VoyageEmotion,5,ID 7652302017599607826,Era Reset: Olympus Rises,时代重置：奥林巴斯崛起,2026-06-22 10:23:57,40,222272,2041,34.0,是 / Yes,Adventure、End-of-the-World、Superior and Inferior,冒险、世界末日、强弱逆袭,"For millennia, Olympian gods and Titans hid among mortals. Earth’s dimensional imbalance triggers a 72-hour cosmic reset. Zeus and Athena lead the Order to protect humanity, while Cronus’ Chaos Legion seeks to restore divine tyranny. Loki and Jörmungandr hold both worlds’ fate in this neon urban apocalypse.",,否 / No,,https://www.tiktok.com/@voyageemotion
voyageemotion,VoyageEmotion,VoyageEmotion,6,ID 7652734959526024213,CEO’s Hidden Fate,CEO隐藏的命运,2026-06-24 18:41:10,62,148320,4098,68.3,是 / Yes,Romantic Complications、City、Superior and Inferior,浪漫并发症、城市、强弱逆袭,"Sober planner Sophie has a one-night flit with tycoon Ryan after a drunken night. She flees the next day, only to join his firm years later. A fake imposter takes her place. Calm and resilient, she exposes lies, wins his true love, and rewrites their fate.",,否 / No,,https://www.tiktok.com/@voyageemotion
voyageemotion,VoyageEmotion,VoyageEmotion,7,ID 7652343251638621201,Throne Beneath Power and Lies,权力与谎言之下的王座,2026-06-23 13:51:02,40,317136,2303,38.4,是 / Yes,City、Contract Lovers、Revenge,城市、合约爱好者、复仇,"Bankrupt heiress Evelyn, as an M&A consultant, signs a contract marriage with cold tycoon Alexander to uncover her family’s collapse plot. They test each other, seize power together, expose wealthy capital secrets and family traitors. From mutual use to side-by-side, they finally win back everything and gain true love.",,否 / No,,https://www.tiktok.com/@voyageemotion
voyageemotion,VoyageEmotion,VoyageEmotion,8,ID 7652307178300527633,My Grandpa's girlfriend Is a Dinosaur,我爷爷的女朋友是恐龙,2026-06-22 17:30:24,40,816251,2324,38.7,是 / Yes,Fantasy、Lost Child、Family & Ethics,奇幻、丢失的孩子、家庭与道德,"A 78-year-old veteran, Max, falls for Luna — a half-human, half-alien T. rex — at his nursing home. His family’s not on board at first, but her kindness wins them over. When some criminals kidnap his grandson, the family helps rescue her. After her powers awaken, Luna gets called back to her home planet, and Max decides to go with her.",,否 / No,,https://www.tiktok.com/@voyageemotion
voyageemotion,VoyageEmotion,VoyageEmotion,9,ID 7662259703346680852,Broken Vow : Warm Redemption,破碎的誓言：温暖的救赎,2026-07-14 16:28:38,40,344412,2261,37.7,是 / Yes,Fantasy、Mistaken Identities、Married Life,奇幻、错误的身份、婚姻生活,"Broken Vow: Warm Redemption takes place in a lively market. Potato, a devoted husband, finds his wife Corn has chatted with Tomato secretly for years. Corn gives birth to Popcorn, a special snack kid. Two paternity tests rule out Potato and Tomato. Later, they find Popcorn’s real father is a cold microwave, whom Corn used Tomato to cover up her secret. After all lies are exposed, Popcorn abandons his selfish birth mother and indifferent blood father. He chooses loyal Potato and kind Tomato as his real family, proving true family lies in sincere company instead of blood ties.",,否 / No,,https://www.tiktok.com/@voyageemotion
voyageemotion,VoyageEmotion,VoyageEmotion,10,ID 7652745264926594064,Throne of Wolves: Fate Binds,狼王座：命运结合,2026-06-24 18:45:27,40,328500,2282,38.0,是 / Yes,Enemies to Lovers、Revenge、Werewolf,从敌人到恋人、复仇、狼人,"Liana was once a powerless human servant living under the rule of the vampire elite. Betrayed, humiliated, and nearly killed, she discovers the hidden truth within her blood—she is the last heir of the ancient wolf clan. Guided by the mysterious wolf leader Raven, Liana awakens her forgotten powers and begins a journey of revenge. As secrets between vampires and wolves unfold, she must fight for her destiny and claim the legendary Shadow Throne.",,否 / No,,https://www.tiktok.com/@voyageemotion
voyageemotion,VoyageEmotion,VoyageEmotion,11,ID 7653286436677948417,Capital Empire True Rivals,首都帝国真正的对手,2026-06-25 11:49:23,40,774512,2346,39.1,是 / Yes,Business Competition、Enemies to Lovers、Family Feud,商业竞赛、从敌人到恋人、家庭恩怨,"Leon Howard and Evelyn Ashton are heirs to two powerful financial empires, destined to be rivals in the ruthless world of capital battles. Behind their public clashes lies a hidden bond built since childhood. When a mysterious force threatens both families, they are forced to join hands against a greater enemy. Between ambition, betrayal, and forbidden emotions, they must decide whether to protect their empires—or fight for a love they have long denied.",,否 / No,,https://www.tiktok.com/@voyageemotion
voyageemotion,VoyageEmotion,VoyageEmotion,12,ID 7652765873886958599,Blood Revenge Returned Lord,血仇归来领主,2026-06-25 11:59:32,40,161390,2357,39.3,是 / Yes,Revenge、Lost Child、Family Feud,复仇、丢失的孩子、家庭恩怨,"After being betrayed and killed by his own family, Ryan Black is reborn at the turning point of his destiny. Armed with memories of the next twenty years of business wars, he abandons his former kindness and begins a ruthless revenge. Facing his greedy stepmother, ambitious half-brother, and a powerful rival family, Ryan exposes conspiracies, dominates the corporate battlefield, rebuilds his empire, and rises to the peak of the global business world.",,否 / No,,https://www.tiktok.com/@voyageemotion
voyageemotion,VoyageEmotion,VoyageEmotion,13,ID 7653497732664988689,Silent Turmoil Eternal Bond,无声的骚动 永恒的羁绊,2026-06-25 16:17:03,60,318810,3671,61.2,是 / Yes,Revenge、City、Enemies to Lovers,复仇、城市、从敌人到恋人,"Two major underworld forces confront each other in West City. Quinn, the young leader of the Old Domain, suffers betrayal from his trusted follower, leaving his power on the verge of collapse. Mia, daughter of the rival gang's leader, detests her family's cruel deeds and always upholds kindness. The two start as enemies and gradually become allies. They expose plots, punish traitors and fight against brutal tyranny. After countless battles, trials of power and struggles of human nature, they break the doomed fate, end years of chaos and finally bring peace back to the whole city.",,否 / No,,https://www.tiktok.com/@voyageemotion
voyageemotion,VoyageEmotion,VoyageEmotion,14,ID 7652755567617905681,Billionaire’s Pretense: Real Love,亿万富翁的伪装：真爱,2026-06-25 11:51:11,40,159552,2420,40.3,是 / Yes,Contract Lovers、Family Feud、First Love & Substitute,合约爱好者、家庭恩怨、初恋与替身,"Poor painter Winnie is actually a hidden art top star. She marries into a wealthy family for debt, becoming a laughingstock. Cold tycoon Samuel pretends to love another, but secretly loves Winnie. They fake identities, clear enemies, and turn a contract into true love.",,否 / No,,https://www.tiktok.com/@voyageemotion
voyageemotion,VoyageEmotion,VoyageEmotion,15,ID 7652740107031843847,Hidden Wolf Heiress’s Edge,隐狼女继承人的边缘,2026-06-24 18:44:23,40,316949,2390,39.8,是 / Yes,Adventure、Contract Lovers、Werewolf,冒险、合约爱好者、狼人,"Wealthy heiress Elena gets caught in an arms plot and meets hidden wolf prince Kane. Fleeing danger and faking marriage, they team up against villains, expose wolf gene experiments, survive betrayals and blood moon awakenings. Finally, they defeat foes, claim the throne and wed under the dark moon, guarding peace between humans and wolves.",,否 / No,,https://www.tiktok.com/@voyageemotion
voyageemotion,VoyageEmotion,VoyageEmotion,16,ID 7649982761487160328,The Pretense Game,假装游戏,2026-06-11 12:01:10,48,366322,3403,56.7,是 / Yes,Mistaken Identities、Romantic Complications、Family Feud,错误的身份、浪漫并发症、家庭恩怨,"To save her mother, who is dying from late-stage stomach cancer, impoverished student Ella is forced to pose as a wealthy heiress and enter the brutal “Pretense Game.” Teaming up with Leo, another impostor, she fights back against the identity tests and humiliation of an elite campus, uncovers the foundation’s money-laundering scheme hidden behind its scholarship program, and finds true love between lies and truth.",,否 / No,,https://www.tiktok.com/@voyageemotion
voyageemotion,VoyageEmotion,VoyageEmotion,17,ID 7652338099947066375,Rose Manor: Hidden Legacy,玫瑰庄园：隐藏的遗产,2026-06-23 13:50:02,40,316158,2407,40.1,是 / Yes,Revenge、Family Feud、Love Triangle,复仇、家庭恩怨、三角恋,"Fallen heiress Evelyn returns to the wealthy circle as an art restorer, sneaking into the mysterious Rose Manor to investigate her father’s death. She teams up with cold heir Arthur, uncovering schemes, exposing the ""White Rose"" syndicate, and navigating revenge and love to find the truth.",,否 / No,,https://www.tiktok.com/@voyageemotion
voyageemotion,VoyageEmotion,VoyageEmotion,18,ID 7650317804310418453,Reclaim My Life,夺回我的生活,2026-06-12 09:41:05,33,56892450,2053,34.2,是 / Yes,Family Feud、Revenge、Mistaken Identities,家庭恩怨、复仇、错误的身份,"Blueberry, force-fed and abused by Pineapple, teams up with her banana trainer for revenge. She then reincarnates as Grape Sister, fighting her sister in a wealthy family. Later she transmigrates into Peach Girl, gives birth to a durian baby with Lemon Man, and is accused of infidelity. Whose child is the durian baby? How will she rise to this challenge?",,否 / No,,https://www.tiktok.com/@voyageemotion
voyageemotion,VoyageEmotion,VoyageEmotion,19,ID 7652719500072080385,Betrayed Heiress: Dark Revenge,被背叛的女继承人：黑暗复仇,2026-06-24 14:35:06,40,164188,2432,40.5,是 / Yes,Family Feud、Revenge,家庭恩怨、复仇,"Amnesiac heiress Celeste was framed by her cousin and fiancé, stripped of inheritance and disgraced. Three years later, she returns as a mysterious capital consultant, teams up with cold capital hunter Alexander, exposes family money laundering, avenges betrayers, regains everything and completes dark revenge amid love and hate.",,否 / No,,https://www.tiktok.com/@voyageemotion
voyageemotion,VoyageEmotion,VoyageEmotion,20,ID 7652317489107473429,Silent Stake: Hidden Truth,沉默的赌注：隐藏的真相,2026-06-22 18:51:49,40,215925,2404,40.1,是 / Yes,Enemies to Lovers、Revenge、Family Feud,从敌人到恋人、复仇、家庭恩怨,"Clair Winston, a fallen socialite, returns with a secret equity stake, disrupting a century-old merger between two powerful clans. Cold heir Adrian Blackwood initially sees her as a threat, yet they team up amid suspicion and tension. Together, they uncover truths behind a decade-old yacht blast, family bankruptcy, and hidden dark money. Amid fierce power struggles, identity twists and intense chemistry, they fight the mysterious Silent Stakeholder pulling all strings.",,否 / No,,https://www.tiktok.com/@voyageemotion
voyageemotion,VoyageEmotion,VoyageEmotion,21,ID 7653296733707408402,Starlight to Old Years,星光岁月,2026-06-25 12:00:53,40,150591,2347,39.1,是 / Yes,City、Romantic Complications、Reconciliation,城市、浪漫并发症、和解,"Ten years ago, superstar heir Lucas Lane fell deeply in love with his gentle classmate Sylvia White, but his clumsy attempts to show affection created a painful misunderstanding. Years later, Lucas becomes a global music icon while Sylvia rises from poverty to become a talented entertainment journalist. When fate brings them together again, Lucas begins a devoted pursuit to make up for lost years. Yet old wounds, social differences, and a jealous rival threaten their love. Can their hidden feelings finally overcome time and misunderstandings?",,否 / No,,https://www.tiktok.com/@voyageemotion
voyageemotion,VoyageEmotion,VoyageEmotion,22,ID 7649779178434368520,Magic Supreme,魔法至尊,2026-06-10 23:01:51,39,316687,2602,43.4,是 / Yes,Fantasy、Adventure,奇幻、冒险,"When an ancient-goddess-reincarnated girl and her ""Beauty and the Beast Corps"" thwart a revenge-driven elven reincarnation plot, they discover the true enemy is a demon of words from the abyss—and this victory is merely the prelude to a greater game between divine realms and imperial ambitions.",,否 / No,,https://www.tiktok.com/@voyageemotion
voyageemotion,VoyageEmotion,VoyageEmotion,23,ID 7652781230714835988,Justice Vengeance The Awakened Counsel,正义复仇 觉醒的律师,2026-06-25 16:19:26,40,409772,2412,40.2,是 / Yes,Courtroom Drama、Lost Child、City,法庭剧、丢失的孩子、城市,"Emma, a top lawyer, is betrayed by her law firm. Meanwhile, Nathan, the heir of Drake Pharmaceuticals, commits crimes. His unsafe drugs poison Emma's mother and bully her sister Sophie. The two sisters secretly collect evidence of the company's illegal drug experiments. Emma quits her job and sets up a public interest law firm. They overcome numerous obstacles and threats, fight on court and public opinion platforms. In the end, the villains are punished, and Emma always sticks to justice.",,否 / No,,https://www.tiktok.com/@voyageemotion
voyageemotion,VoyageEmotion,VoyageEmotion,24,ID 7654080136744358930,Rose Reborn Golden Vengeance,玫瑰重生黄金复仇,2026-06-25 16:15:16,40,210480,2389,39.8,是 / Yes,Love Triangle、Revenge、Family Feud,三角恋、复仇、家庭恩怨,"Eileen Rothschild, the sole heiress of a legendary empire, gives up her billions and family legacy for the man she loves. After five years of devotion, she is betrayed by her husband Brian and his lover Lena, who steal her fortune and destroy her reputation. Broken but determined, Eileen leaves everything behind and rebuilds herself into a ruthless business strategist. Five years later, she returns with power, capital, and a flawless revenge plan to reclaim everything she lost.",,否 / No,,https://www.tiktok.com/@voyageemotion
voyageemotion,VoyageEmotion,VoyageEmotion,25,ID 7652302022162535432,Zombie Siege: The Last Immune,僵尸围攻：最后的免疫,2026-06-22 17:29:46,45,192870,3048,50.8,是 / Yes,Adventure、End-of-the-World、Superior and Inferior,冒险、世界末日、强弱逆袭,"Three years after the Pale Dawn virus, lower-zone survivor Ava is betrayed and thrown onto a bait truck. When her blood reveals a rare stabilizing code, she joins Kane, an old classmate turned zombie king, to expose Ark City’s sacrifice system and Eden Core’s experiments. Together, they fight to build Dawn City, where no one’s life is decided by status.",,否 / No,,https://www.tiktok.com/@voyageemotion
voyageemotion,VoyageEmotion,VoyageEmotion,26,ID 7652750420519343124,Gilded Bond: True Love,镀金债券：真爱,2026-06-24 18:46:24,40,336547,2490,41.5,是 / Yes,Romantic Complications、City、Contract Lovers,浪漫并发症、城市、合约爱好者,"Tough jewelry designer Elena agrees to fake dating cold tycoon Lucas to pay her father’s debt. They grow from a contract to true love, facing rivals, family power struggles and business plots. Saving each other, they break wealthy chains and become each other’s only true love.",,否 / No,,https://www.tiktok.com/@voyageemotion
voyageemotion,VoyageEmotion,VoyageEmotion,27,ID 7652760722892133383,Hidden Bodyguard Royal Gambit,隐藏保镖皇家策略,2026-06-25 11:55:03,40,162112,2372,39.5,是 / Yes,Mistaken Identities、Family Feud、Romantic Complications,错误的身份、家庭恩怨、浪漫并发症,"Ryan Thorne, the hidden leader of the powerful Shadow Temple, returns to New York seeking a peaceful life. By chance, he meets Ella Ross, the CEO of the Ross Group, who is forced into a business marriage. To escape her family's pressure and a ruthless heir's pursuit, Ella hires Ryan as her bodyguard and fake boyfriend. As Ryan secretly protects her from corporate conspiracies, family betrayal, and underground enemies, their contract relationship slowly turns into true love. But when his hidden identity is revealed, a fierce battle for power begins.",,否 / No,,https://www.tiktok.com/@voyageemotion
voyageemotion,VoyageEmotion,VoyageEmotion,28,ID 7652322637187961876,"Harbour Secrets, Crown Cracks",港口秘密，皇冠裂缝,2026-06-23 09:50:13,40,132804,2421,40.4,是 / Yes,Revenge、City、Superior and Inferior,复仇、城市、强弱逆袭,"Fallen PR expert Ivy gets entangled in Klein Shipping’s inheritance storm while probing her mother’s disappearance. Heir Lucas is trapped in scandals. Teaming up, they fight his scheming cousin, crooked lawyer and fake engagement plot. Uncovering decade-old forged trusts and dock bombing secrets, they tear open the cracks in the capital crown.",,否 / No,,https://www.tiktok.com/@voyageemotion
voyageemotion,VoyageEmotion,VoyageEmotion,29,ID 7652709182071804929,My Zombie Mother Is the Queen,我的僵尸妈妈是女王,2026-06-24 14:27:21,40,336339,2441,40.7,是 / Yes,Lost Child、Adventure、End-of-the-World,丢失的孩子、冒险、世界末日,"Three years after the Pale Dawn virus, lower-zone survivor Ava is betrayed and thrown onto a bait truck. When her blood reveals a rare stabilizing code, she joins Kane, an old classmate turned zombie king, to expose Ark City’s sacrifice system and Eden Core’s experiments. Together, they fight to build Dawn City, where no one’s life is decided by status.",,否 / No,,https://www.tiktok.com/@voyageemotion
voyageemotion,VoyageEmotion,VoyageEmotion,30,ID 7652719498231026689,Midnight Bond of Two Hearts,午夜两心的羁绊,2026-06-24 14:34:08,62,132000,4084,68.1,是 / Yes,Forced Love、Family Feud、Contract Lovers,强迫的爱、家庭恩怨、合约爱好者,"Poor girl Sophie starts a dangerous contract with cold tycoon Leon. He dominates possessively while she teases back, drawing each other in. As his white light returns and dark plots unfold, they break free from control and temptation, falling from deal to true love in intense sweet tension.",,否 / No,,https://www.tiktok.com/@voyageemotion
voyageemotion,VoyageEmotion,VoyageEmotion,31,ID 7652704033769346064,Shadow Heiress: Hidden Truth,影子女继承人：隐藏的真相,2026-06-18 20:10:20,40,346451,2364,39.4,是 / Yes,Real/Fake Heir/Heiress、Mistaken Identities、Family Feud,真/假继承人/女继承人、错误的身份、家庭恩怨,"Selina Holt, a lonely flower shop owner, is mistaken for the missing heiress Eve Lambert and brought into a powerful family’s estate as a pawn in a dangerous inheritance scheme. Pretending to have lost her memory, Selina secretly investigates the truth with Noah Grant, a psychologist searching for Eve’s disappearance. As they uncover hidden crimes, betrayal, and a deadly conspiracy, Selina transforms from a substitute into the true queen of her own destiny.",,否 / No,,https://www.tiktok.com/@voyageemotion
